都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,POIコード,住所,方書,緯度,経度,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,料金（基本）,料金（詳細）,説明,説明_英語,アクセス方法,駐車場情報,バリアフリー情報,連絡先名称,連絡先電話番号,連絡先内線番号,画像,画像_ライセンス,URL,備考
131202,11,東京都,練馬区,都立城北中央公園,トリツジョウホクチュウオウコウエン,,,東京都練馬区羽沢3-15-13ほか,,35.75593,139.67404,日月火水木金土,0:00,23:59,サービスセンター及び各施設は年末年始は休業,0,無料,石神井川沿いの起伏に富んだ練馬区と板橋区にまたがる公園です。大小の野球場や陸上競技場、テニスコートなどの施設があります。ケヤキやイチョウ、サクラなどたくさんの樹木が植えられており、森林浴も楽しめます。,,東武東上線「上板橋」下車　徒歩15分、東京メトロ副都心線「氷川台」（F05）・東京メトロ有楽町線「氷川台」（Y05）下車　徒歩20分,有料駐車場（60台）あり,,城北中央公園サービスセンター,(03)3931-3650,,,,https://www.tokyo-park.or.jp/park/format/index022.html,
131202,12,東京都,練馬区,都立大泉中央公園,トリツオオイズミチュウオウコウエン,,,東京都練馬区大泉学園町9-538-17,,35.775157,139.598236,日月火水木金土,0:00,23:59,サービスセンター及び各施設は年末年始は休業,0,無料,埼玉県和光市と隣接する、大きな噴水のある公園です。陸上競技場やナイター対応の野球場などのスポーツ施設のほかに、家族連れで過ごせる陽だまり広場やアスレチック広場、野鳥の森があります。,,東武東上線「成増駅南口」から大泉学園駅北口行きバス「長久保」または「大泉中央公園」下車（所要20分）西武池袋線「大泉学園駅北口」から成増駅南口行きバス「長久保」または「大泉中央公園」下車（所要20分）,有料駐車場（66台）あり,,大泉中央公園サービスセンター,(03)3867-8096,,,,https://www.tokyo-park.or.jp/park/format/index011.html,
131202,13,東京都,練馬区,大泉交通公園,オオイズミコウツウコウエン,,,東京都練馬区南大泉6-16-1,,35.753451,139.572246,日月火水木金土,9:30,16:30,火曜日・木曜日の午前中は乗り物貸し出しはありません。（但し、春、夏、冬休み期間は除く。）年末年始は休園,0,無料,子どもたちが園内の貸し出し自転車やゴーカートで遊びながら、交通ルールを学べます。,,西武池袋線「保谷駅」から徒歩10分,なし,,大泉交通公園,(03)3924-0996,,,,http://www.ooizumi-kotsu-kouen.info/,
131202,14,東京都,練馬区,平成つつじ公園,ヘイセイツツジコウエン,,,東京都練馬区練馬1-17-6,,35.738805,139.6535,日月火水木金土,0:00,23:59,,0,無料,区の花つつじを中心に、久留米ツツジなどのつつじの仲間が植えられています。3月下旬から5月下旬にかけて様々なつつじの花を楽しむことができます。特に、久留米ツツジの品種が多く、例年4月中旬に見ごろをむかえます。,,西武池袋線・都営大江戸線「練馬駅」下車、中央北口（文化センター側）から徒歩１分,公園南側の地下に公共の「練馬駅北口地下駐車場」あり、公園南側のココネリの地下に公共の「練馬駅北地下自転車駐車場」あり,,東部公園出張所,(03)3994-8141,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/fukei/nerima_park/kunai/omonakoen/heiseitutuji.html,
131202,15,東京都,練馬区,向山庭園,コウヤマテイエン,,,東京都練馬区向山3-1-21,,35.742124,139.64673,日月火水木金土,9:00,21:30,庭園散策は17:00まで。年末年始は休園。,0,"庭園散策は無料。施設利用料は以下の通り。和室1（12畳）午前枠600円、午後枠800円、夜間枠800円、1時間200円、30分100円。和室2（12畳）午前枠600円、午後枠800円、夜間枠800円、1時間200円、30分100円。和室3（20畳）午前枠1,500円、午後枠2,000円、夜間枠2,000円、1時間500円、30分300円。多目的室（27平方メートル）午前枠600円、午後枠800円、夜間枠800円、1時間200円、30分100円。茶室（8畳）午前枠600円、午後枠800円、夜間枠800円、1時間200円、30分100円。日本庭園（13平方メートル）午前枠600円、午後枠800円、1時間200円、30分100円　※夜間枠の貸し出しはありません。",武蔵野の面影を残す、池のある庭園を配した日本風の施設です。,,西武豊島線「豊島園駅」から徒歩3分。都営大江戸線「豊島園駅」A2出口から徒歩5分。,身障者用駐車場（1台）あり,,向山庭園,(03)3926-7810,,,,https://www.kouyama-teien.info/index.html,
131202,16,東京都,練馬区,田柄梅林公園,タガラバイリンコウエン,,,東京都練馬区田柄5-5-2,,35.755203,139.632582,日月火水木金土,0:00,23:59,,0,無料,"光が丘団地の東側に位置し、かつては実を収穫するためにウメの木を栽培していた畑を区が買い取って公園に整備しました。およそ4,600平方メートルの園内には、白梅や紅梅など、約60本のウメの木が植えられており、春の訪れを感じるスポットとして地域の人に親しまれています。",,【鉄道】都営大江戸線光が丘駅より徒歩10分。【バス】西武池袋線練馬高野台駅・東武東上線成増駅（南口）を結ぶ＜西武バス練高01・練高02系統＞、東京メトロ有楽町線平和台駅・都営大江戸線光が丘駅を結ぶ＜国際興業バス光01・光02系統＞、都営大江戸線光が丘駅および練馬春日町駅・西武池袋線練馬駅・東京メトロ有楽町線氷川台駅・東武東上線東武練馬駅に接続する＜練馬区みどりバス氷川台ルート系統＞、いずれも「光が丘三丁目」下車　徒歩1分,東側出入口に駐輪スペースあり,,東部公園出張所,(03)3994-8141,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/fukei/nerima_park/kunai/omonakoen/02971542120201127075203236.html,
131202,17,東京都,練馬区,武蔵関公園,ムサシセキコウエン,,,東京都練馬区関町北3-45-1,,35.727666,139.567786,日火水木金土,9:30,16:30,月曜日が祝日の場合は火曜日休業。12月１日から３月14日は冬季休業。,400,１艘60分400円。小中学生および65歳以上75歳未満が含まれる場合200円。未就学児および75歳以上が含まれる場合無料。１艘30分200円。小中学生および65歳以上75歳未満が含まれる場合100円。未就学児および75歳以上が含まれる場合無料。,公園の約半分の面積をひょうたん型の富士見池が占めています。ボートに乗って野鳥や公園のみどりを眺めることができます。,,西武新宿線「武蔵関駅」から徒歩10分。「東伏見駅」から徒歩５分。,なし,,武蔵関公園,(03)3928-2484,,,,http://www.city.nerima.tokyo.jp/kankomoyoshi/annai/fukei/nerima_park/kunai/omonakoen/musashiseki.html,
131202,18,東京都,練馬区,石神井公園ふるさと文化館,シャクジイコウエンフルサトブンカカン,,,東京都練馬区石神井町5-12-16,,35.737444,139.599429,日火水木金土,9:00,18:00,月曜日（月曜日が祝休日のときは、その直後の祝休日でない日）、年末年始は休館。設備保守点検等のための臨時休館日あり。,0,無料,練馬区の歴史や伝統文化、自然などについて体験しながら楽しく学ぶことができ、観光情報も発信する新しい博物館です。,,西武池袋線「石神井公園駅」下車徒歩15分、西武新宿線「上井草駅」下車徒歩20分、西武バス「JA東京あおば」下車徒歩5分（荻14　石神井公園駅南口〜上井草駅〜荻窪駅）、西武バス「三宝寺池」下車徒歩2分（荻15　長久保〜大泉学園駅南口〜上井草駅〜荻窪駅〜阿佐ヶ谷駅）,身障者用駐車場（1台）あり,,石神井公園ふるさと文化館,(03)3996-4060,,,,http://www.neribun.or.jp/furusato.html,
131202,19,東京都,練馬区,石神井公園ふるさと文化館分室,シャクジイコウエンフルサトブンカカンブンシツ,,,東京都練馬区石神井台1-33-44,石神井松の風文化公園管理棟内,35.739385,139.594178,日火水木金土,9:00,18:00,月曜日（月曜日が祝休日のときは、その直後の祝休日でない日）、年末年始は休館。設備保守点検等のための臨時休館日あり。,0,無料,石神井松の風文化公園内にある展示施設です。文学・芸術・学問などの分野で功績をおさめた、区にゆかりのある文化人を紹介する展示や、作家・五味康祐氏が愛用したオーディオの展示などを行っています。,,西武池袋線「石神井公園駅」下車徒歩15分、西武バス「石神井郵便局」下車徒歩1分、（荻15　長久保〜大泉学園駅南口〜石神井郵便局〜上井草駅〜荻窪駅〜阿佐ヶ谷駅）西武バス「石神井郵便局」下車徒歩1分、（吉60　成増町〜石神井公園駅北口〜石神井郵便局〜上石神井駅〜吉祥寺駅）,松の風文化公園の有料駐車場（一般車３０台　、身障者用２台　、バイク１０台）あり,,石神井公園ふるさと文化館分室,(03)3996-4060,,,,http://www.neribun.or.jp/furusato.html,
131202,20,東京都,練馬区,旧内田家住宅,キュウウチダケジュウタク,,,東京都練馬区石神井町5-13,区立池淵史跡公園内,35.737672,139.600303,日火水木金土,9:00,18:00,月曜日（月曜日が祝休日のときは、その直後の祝休日でない日）、年末年始は休館。設備保守点検等のための臨時休館日あり,0,無料,明治20年代初頭の建築と推定され、平成22年に区立石神井公園ふるさと文化館の屋外展示施設として、区立池淵史跡公園へ移築復元しました。,,西武池袋線「石神井公園駅」下車徒歩15分、西武新宿線「上井草駅」下車　徒歩20分、西武バス「JA東京あおば」下車　徒歩5分（荻14　石神井公園駅南口〜上井草駅〜荻窪駅）西武バス「三宝寺池」下車徒歩2分（荻15　長久保〜大泉学園駅南口〜上井草駅〜荻窪駅〜阿佐ヶ谷駅）,身障者用駐車場（1台）あり,,旧内田家住宅,(03)3996-4060,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/rekishiwoshiru/rekishibunkazai/bunkazai/b1901.html,
131202,21,東京都,練馬区,稲荷山図書館　昆虫コーナー,イナリヤマトショカンコンチュウコーナー,,,東京都練馬区大泉町1-3-18,,35.76535,139.609184,日火水木金土,9:00,20:00,第1月曜日は開館。土曜・日曜・祝日の終了時間は19:00。休館日が祝休日に当たるときは開館し、直後の祝休日でない日が休館となる。,0,無料,昆虫に関する児童書から専門書までの図書をはじめ、昆虫標本やビデオテープがあります。また、利用者が自由に操作することができる昆虫クイズ出題機（愛称いなQ）を備えています。,,みどりバス（保谷ルート）「土支田地域集会所」下車徒歩2分、国際興業バス・西武バス「土支田二丁目」下車徒歩3分,身障者用駐車場（1台）あり,,稲荷山図書館　昆虫コーナー,(03)3921-4641,,,,https://www.lib.nerima.tokyo.jp/institution/12,
131202,22,東京都,練馬区,練馬文化センター,ネリマブンカセンター,,,東京都練馬区練馬1-17-37,,35.739169,139.653962,日月火水木金土,9:00,22:00,年末年始は休館。保守点検日（随時）は一部、施設の利用不可。,　,公演によりチケット料金が異なります。,大小２つの多目的ホールをはじめ、ギャラリー、集会室などを併設した練馬区の文化発信拠点です。,,西武池袋線、西武有楽町線、都営地下鉄大江戸線練馬駅中央北口から徒歩１分,専用駐車場なし。最寄駐車場：練馬駅北口地下駐車場、有料、460台収容 / 30分ごとに200円（バイク 30台収容 / 60分ごとに100円）。,,練馬文化センター,(03)3993-3311,,,,http://www.neribun.or.jp/nerima.html,
131202,23,東京都,練馬区,練馬区立美術館,ネリマクリツビジュツカン,,,東京都練馬区貫井1-36-16,,35.737047,139.636048,日火水木金土,10:00,18:00,休館日：毎週月曜日（ただし、月曜日が祝休日の場合は開館し、翌平日休館）、年末年始、展示替えなどによる準備期間中,　,展覧会により観覧料が異なります。なお、いずれの展覧会も、中学生以下および75歳以上の方は無料です（年齢等の確認できるものの提示が必要）。,日本近現代美術を中心に、斬新な視点でさまざまな展覧会を開催しています。,,西武池袋線中村橋駅から徒歩３分,専用駐車場なし。美術館周辺のコインパーキング（有料）をご利用ください。,,練馬区立美術館,(03)3577-1821,,,,http://www.neribun.or.jp/museum.html,
131202,24,東京都,練馬区,大泉学園ゆめりあホール,オオイズミガクエンユメリアホール,,,東京都練馬区東大泉1-29-1,,35.75024,139.58571,日月火水木金土,9:00,22:00,12月29日〜１月３日は休館。保守点検日（随時）は一部、施設の利用不可。,　,公演によりチケット料金が異なります。,生演奏や肉声に適した音響効果を持つホールです。絵画などの展示ができるギャラリーも併設。,,西武池袋線大泉学園駅北口から徒歩１分,専用駐車場なし。最寄駐車場：大泉学園ゆめりあ北パーキング、有料、38台収容 / 基本料金15分ごとに100円（7:00〜23:00）,,大泉学園ゆめりあホール,(03)5947-2351,,,,https://www.neribun.or.jp/yumeria.html,
131202,25,東京都,練馬区,清水山の森,シミズヤマノモリ,,,東京都練馬区大泉町1-6,,35.765734,139.608193,日月火水木金土,0:00,23:59,ただし、カタクリ自生地は開花期のみ開放。9:00〜17:00。,0,無料,23区で唯一の大規模なカタクリ群生地があります。カタクリは３月下旬〜４月上旬の晴天時のみ開花します。,,西武池袋線「石神井公園駅」から西武バス・国際興業バス、「土支田二丁目」バス停から徒歩３分。都営大江戸線「光が丘駅」から西武バス・国際興業バス、「土支田二丁目」バス停から徒歩３分。,なし,,西部公園出張所,(03)3904-7557,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/fukei/nerima_park/kunai/omonakoen/shimizuyamanomori.html,
131202,26,東京都,練馬区,稲荷山憩いの森,イナリヤマイコイノモリ,,,東京都練馬区土支田4-14,,35.765769,139.610399,日月火水木金土,0:00,23:59,,0,無料,約2.2haある区内最大の憩いの森です。,,「土支田八幡前」バス停下車　徒歩約4分,なし,,練馬区環境部みどり推進課保全係,(03)5984-1683,,,,https://www.city.nerima.tokyo.jp/kankomoyoshi/annai/fukei/ikoinomori/index.html,
131202,27,東京都,練馬区,田柄川緑道,タガラガワリョクドウ,,,,,　,　,日月火水木金土,0:00,23:59,,0,無料,城北中央公園から光が丘の秋の陽公園までを結ぶ、全長4.7キロメートルの遊歩道です。サクラやコブシ、コナラ、クヌギなど様々な植物が植えられており、四季折々の風景が楽しめます。,,　,　,,東部公園出張所,(03)3994-8141,,,,https://www.nerimakanko.jp/spot/detail.php?spot_id=s000000021,
