都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,POIコード,住所,方書,緯度,経度,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,料金（基本）,料金（詳細）,説明,説明_英語,アクセス方法,駐車場情報,バリアフリー情報,連絡先名称,連絡先電話番号,連絡先内線番号,画像,画像_ライセンス,URL,備考
401005,0000000031,福岡県,北九州市,旧下関英国領事館,キュウシモノセキエイコクリョウジカン,,,山口県下関市唐戸町4-11,,,,月水木金土日,09:00,17:00,9：00〜17：00（本館1階）、9：00〜22：00(本館1階以外)〔休〕毎週火曜日（祝日の場合開館）,,,1906年（明治39年）に建設された、現存最古の領事館建築物であり、国の重要文化財に指定されている建物です。赤煉瓦と白い石材の対比が美しい外観で、本館１階は展示スペース、2階は喫茶・パブ、附属屋は貸出ギャラリーとして利用されています。,,JR下関駅よりバスで約7分、「唐戸バス停」下車、徒歩約2分,,,旧下関英国領事館,083-235-1906,,,,,
401005,0000000032,福岡県,北九州市,下関市立しものせき水族館海響館,シモノセキシリツシモノセキスイゾクカンカイキョウカン,,,山口県下関市あるかぽーと6番1,,,,月火水木金土日,09:30,17:30,〔休〕なし最終入館17：00繁忙期は時間変更あり,"2,000円","大人2,000円、小中学生900円、幼児3歳以上400円","約550種、35,000点の生き物を展示しています。関門海峡をバックにイルカとアシカが共演する「アクアシアター」は臨場感たっぷり。下関周辺の海にも生息するスナメリや世界中のフグの仲間100種類以上を常時展示するなど下関の特色を生かした展示も見どころ。",,JR下関駅よりバスで5分「海響館前」下車、徒歩2分,,,市立しものせき水族館「海響館」,083-228-1100,,,,,
401005,0000000033,福岡県,北九州市,はい！からっと横丁,ハイ！カラットヨコチョウ,,,山口県下関市あるかぽーと1番40,,,,月火木金土日,11:00,18:00,〔休〕水曜日【平日】11：00〜18：00【土日祝】10：00〜18：00（21：00）※時期により異なる,入園無料各アトラクション有料,,地上60mからの関門エリアの景色が楽しめる大観覧車をはじめ、海をテーマとしたアトラクションやファミリーで楽しめるアトラクションが12種。大人から小さいお子様まで楽めます。夜はライトアップもあります。,,JR下関駅よりバスで5分「海響館前」下車、徒歩2分,,,泉陽興業株式会社,083-229-2300,,,,,
401005,0000000034,福岡県,北九州市,めかり潮風市場,メカリシオカゼイチバ,,,福岡県北九州市門司区門司3491-16,,,,,10:00,17:00,〔休〕不定,,,関門海峡を行き交う船を眺めながら開放感溢れる空間で、冬場はカキ小屋として営業しています。また、屋内バーベキュー施設としても利用できます（要予約）。,,北九州銀行レトロライン「潮風号」関門海峡めかり駅より徒歩1分,,,満福,093-332-7100,,,,,
401005,0000000035,福岡県,北九州市,観潮遊歩道,カンチョウユウホドウ,,,福岡県北九州市門司区旧門司2,,,,,,,,,,関門海峡の潮を間近に感じられる、ノーフォーク広場から潮風広場周辺まで続く遊歩道です。急潮流を見たり、関門海峡をまたぐ雄大な関門橋を一望することもできます。,,JR門司港駅より和布刈行きバスで約10分、和布刈公園前下車すぐ,,,,,,,,,
401005,0000000036,福岡県,北九州市,世界平和パゴダ,セカイヘイワパゴダ,,,福岡県北九州市門司区大字門司3251-4,,,,,,,,,,日本で唯一のビルマ式寺院。第二次世界大戦後に世界平和と戦没者の慰霊のために、ビルマ政府仏教会と日本の有志によって建立。高さは27m、直径13mの円筒形の寺院の塔頂には、当時超高級だったダイヤモンド・ピナクル（尖塔冠）が設置。,,JR門司港駅よりタクシーで6分,,,世界平和パゴダ,093-321-1033,,,,,
401005,0000000037,福岡県,北九州市,小倉城,コクラジョウ,,,福岡県北九州市小倉北区城内2-1,,,,月火水木金土日,09:00,18:00,9：00〜18：00(4月〜10月)9：00〜17：00(11月〜3月)入場は閉場の30分前まで,350円,大人350円、中高生200円、小学生100円,1602年（慶長7）、細川忠興公が約7年の歳月を経て築城した小倉のシンボル。5階が４階より大きい「唐造り」の天守閣や、切石を使わない「野面積み」の豪快な石垣が特徴です。（平成30年夏から工事により休館予定）,,JR小倉駅より徒歩15分,,,小倉城,093-561-1210,,,,,
401005,0000000038,福岡県,北九州市,小倉城庭園,コクラジョウテイエン,,,福岡県北九州市小倉北区城内1-2,,,,月火水木金土日,09:00,18:00,9：00〜18：00(4月〜10月)9：00〜17：00(11月〜3月)入場は閉場の30分前まで,300円,大人300円、中高生150円、小学生100円,江戸時代の大名の庭園と武家の書院などを、小倉城主の下屋敷跡に再現しました。「和」の精神に基づく生活習慣に関する展示観覧や、お茶やお菓子の体験など、日本の礼法や伝統的な生活文化を学ぶことができます。,,JR小倉駅より徒歩15分,,,小倉城庭園,093-582-2747,,,,,
401005,0000000039,福岡県,北九州市,松本清張記念館,マツモトセイチョウキネンカン,,,福岡県北九州市小倉北区城内2-3,,,,月火水木金土日,09:30,18:00,入館は17：30まで〔休〕12/29〜31,500円,大人500円、中高生300円、小学生200円,「点と線」「砂の器」などの代表作をもつ北九州市出身の作家・松本清張の業績を伝える日本唯一の記念館です。忠実に再現された清張の仕事部屋や資料、遺品などを展示しています。,,JR西小倉駅より徒歩8分,,,松本清張記念館,093-582-2761,,,,,
401005,0000000040,福岡県,北九州市,北九州市立文学館,キタキュウシュウシリツブンガクカン,,,福岡県北九州市立小倉北区城内4-1,,,,火水木金土日,09:30,18:00,入館は閉館30分前まで〔休〕月曜（祝日の場合は翌日）,200円,大人200円、中高生100円、小学生50円（特別企画展は別料金）,森?外、林芙美子、火野葦平、杉田久女など北九州市にゆかりのある文学者をテーマとし、1階は企画展示室、2階は明治以降の北九州文芸に関する常設展示室があります。,,JR西小倉駅より徒歩10分,,,北九州市立文学館,093-571-1505,,,,,
401005,0000000041,福岡県,北九州市,到津の森公園,イトウヅノモリコウエン,,,福岡県北九州市小倉北区上到津四丁目1-8,,,,月火水木金土日,09:00,17:00,〔休〕火曜(祝日の場合は翌日)、年末年始、4・5・8月は無休夜間開園時は延長,800円,大人800円、中高生400円、4才〜小学生100円,ゾウやキリンなど約100種の動物に出あえる都心に近い動物公園です。観覧車などの遊具施設や芝生広場、ふれあい動物園エリアもあり、家族連れに人気。,,JR小倉駅から黒崎行きバスで約20分、到津の森公園前下車すぐ,,,到津の森公園,093-651-1895,,,,,
401005,0000000042,福岡県,北九州市,北九州文学サロン,キタキュウシュウブンガクサロン,,,福岡県北九州市小倉北区京町一丁目5-9ビル1階（京町銀天街内）,,,,月火水木金土日,11:00,18:00,〔休〕年末年始木曜日のみ21：00まで,無料,,市内で開催される文化情報が入手でき、本市ゆかりの作家の紹介コーナーや読書スペースもあります。小倉の街のなか散策の折にも気軽に立ち寄れます。,,JR小倉駅小倉城口より徒歩8分,,,北九州文学サロン,093-383-8610,,,,,
401005,0000000043,福岡県,北九州市,リバーウォーク北九州,リバーウォークキタキュウシュウ,,,福岡県北九州市小倉北区室町一丁目1-1,,,,月火水木金土日,10:00,21:00,ショップ・10：00〜21：00、レストラン・11：00〜23：00、アミューズメント・10：00〜24：00※営業時間は一部店舗により異なる,,,幅広い世代が集まる複合施設として、レストランや劇場、映画館もあり、ショッピング、グルメ、芸術鑑賞と様々な楽しみ方ができるのが魅力です。ライブやイベントなども実施しています。,,JR西小倉駅より徒歩3分,,,リバーウォーク北九州情報サービスセンター,093-573-1500,,,,,
401005,0000000044,福岡県,北九州市,ゼンリン地図の資料館,ゼンリンチズノシリョウカン,,,福岡県北九州市小倉北区室町一丁目1-1リバーウォーク北九州14F,,,,月火水木金,10:00,17:00,〔休〕土曜・日祝、年末年始、夏期休業日（入館は16:30まで）,100円,大人100円、中学生以下無料,九州測量の出発地点である「常盤橋」の近くにあり、伊能忠敬の測量隊が作った「大日本沿海興地全図（原寸複製）」などの展示や体験コーナーがあります。,,JR小倉駅より徒歩10分、JR西小倉駅より徒歩5分,,,ゼンリン地図の資料館,093-592-9082,,,,,
401005,0000000045,福岡県,北九州市,旦過市場,タンガイチバ,,,福岡県北九州市小倉北区魚町四丁目,,,,,,,店舗により異なる,,,大正時代ごろから始まったといわれ、現在では北九州の台所として、約120もの店が軒を連ねます。地元産の新鮮な青果や鮮魚、手作りのお惣菜のほか、地元の伝統食「ぬか炊き」などが所狭しと並んでいます。市場内にある大學堂では、オリジナル丼が召し上がれます。,,JR小倉駅より徒歩10分,,,旦過市場事務局,093-521-4140,,,,,
401005,0000000046,福岡県,北九州市,北九州市漫画ミュージアム,キタキュウシュウシマンガミュージアム,,,福岡県北九州市小倉北区浅野二丁目14-5あるあるcity5階、6階,,,,月水木金土日,11:00,19:00,〔休〕火曜(祝日の場合は翌日)、年末年始、館内整理日入館は18：30まで,400円,大人400円、中高生200円、小学生100円、小学生未満無料,「見る・読む・描く」をテーマに漫画文化を楽しく紹介します。地元ゆかりの漫画家の作品展示のほか、漫画の歴史や仕組みについて解説するコーナー、約5万冊の漫画を自由に閲覧できるコーナーがあります。週末には初心者向けの漫画教室も開催しています。,,JR小倉駅（新幹線口）から右手方向へ徒歩2分,,,北九州市漫画ミュージアム,093-512-5077,,,,,
401005,0000000047,福岡県,北九州市,あるあるCity,アルアルシティ,,,福岡県北九州市小倉北区浅野二丁目14-5,,,,月火水木金土日,11:00,20:00,〔休〕なし営業時間は一部店舗により異なる,無料,一部有料施設あり,アニメ・漫画・ゲーム・アイドル・コスプレなどポップカルチャーのコンテンツが揃った商業施設です。更にイベントホールもあり、毎週楽しいイベントが開催されています。,,JR小倉駅（新幹線口）から右手方向へ徒歩2分,,,あるあるCity,093-512-9566,,,,,
401005,0000000048,福岡県,北九州市,森?外旧居,モリオウガイキュウキョ,,,福岡県北九州市小倉北区鍛治町一丁目7-2,,,,火水木金土日,10:00,16:30,〔休〕月曜（祝日の場合は翌日も休館）、祝日、年末年始,無料,,小説「舞姫」などで知られる森?外が、旧陸軍第12師団軍医部長として赴任した際に1年半暮らした住居です。1974年(昭和49)、市文化財に指定されました。,,JR小倉駅より徒歩10分,,,森?外旧居,093-531-1604,,,,,
401005,0000000049,福岡県,北九州市,TOTOミュージアム,トートーミュージアム,,,福岡県北九州市小倉北区中島2-1-1,,,,火水木金土日,10:00,17:00,入館は16：30まで〔休〕月曜・年末年始・夏季休暇団体要予約（20名以上）,無料,,日本の近代化の一翼を担ったTOTO創業のルーツと歴史を紹介しています。創立から約50年にわたり、TOTOを支えてきた食器を展示しているほか、時代ごとの製品の進化を伝え、歴史を変えてきた代表的な衛生陶器・水栓金具・ウォシュレットをはじめ、著名な現場に設置されていた貴重な製品も展示しています。,,JR小倉駅よりバスで「貴船町バス停」下車、JR小倉駅より車で10分,,,TOTOミュージアム,093-951-2534,,,,,
401005,0000000050,福岡県,北九州市,山田緑地,ヤマダリョクチ,,,福岡県北九州市小倉北区山田町,,,,月水木金土日,09:00,17:00,〔休〕火曜（祝日の場合は翌日）,入園料無料（駐車料別途普300円、中・大型1000円）,,「30世紀の森づくり」がテーマ。渡り鳥たちを観察することができ、ログハウスや大芝生広場もあります。,,JR小倉駅より約25分、蒲生入口バス停下車徒歩10分（土日祝日のみ、山田緑地バス停下車徒歩1分）,,,山田緑地管理事務所,093-582-4870,,,,,
401005,0000000051,福岡県,北九州市,手向山公園,タムケヤマコウエン,,,福岡県北九州市小倉北区赤坂4,,,,,,,,,,関門海峡に浮かぶ巌流島を遠望できる公園です。宮本武蔵の養子が「武蔵の碑」を建立。その隣に「小次郎の碑」が建立されました。,,JR小倉駅から門司方面行きバスで10分、手向山下車,,,,,,,,,
401005,0000000052,福岡県,北九州市,ミクニワールドスタジアム北九州,ミクニワールドスタジアムキタキュウシュウ,,,福岡県北九州市小倉北区浅野三丁目9-33,,,,,,,,,,"ミクニワールドスタジアム北九州（北九州スタジアム）は、「海ちか・街なか」スタジアムとして2017年3月にグランドオープンしました。観客席数約15,300席、最前列の席かタッチライン・ゴールラインまでの距離はわずか８ｍ。臨場感あふれるダイナミックスタジアムです。",,JR小倉駅より徒歩7分,,,ミクニワールドスタジアム北九州,093-521-2020,,,,,
401005,0000000053,福岡県,北九州市,北九州メディアドーム,キタキュウシュウメディアドーム,,,福岡県北九州市小倉北区三萩野三丁目1-1,,,,,,,イベントにより異なる,,イベントにより異なる,日本で最初にできた競輪場「小倉競輪場」を含む、大型複合施設。アリーナはコンサートや運動会、スポーツ大会などに利用されており、周囲には芝生広場や遊歩道がり、ピクニックをする家族連れやランニングを楽しむ人たちでいつも賑わっています。,,北九州モノレール香春口三萩野駅より徒歩約10分,,,北九州メディアドーム,093-931-7337,,,,,
401005,0000000054,福岡県,北九州市,平尾台,ヒラオダイ,,,福岡県北九州市小倉南区平尾台,,,,,,,,,,国の天然記念物に指定された日本三大カルストの一つです。春の野焼き、夏の新緑、秋のススキ野など通年で楽しめます。標高400〜600mの高原には無数の石灰岩柱が林立、まるで羊の群れのように見えます。なかには「キス岩」や「ライオン岩」といったユニークな姿をした岩や、石灰岩の中から出てきた「ど根性木」など自然が織りなす奇妙な風景を見ることもできます。,,,,,,,,,,,
401005,0000000055,福岡県,北九州市,平尾台自然の郷,ヒラオダイシゼンノサト,,,福岡県北九州市小倉南区平尾台一丁目1-1,,,,月水木金土日,09:00,17:00,〔休〕火曜、年末年始（1/1は初日出会）※時間は季節により異なる,無料,,平尾台の雄大な風景を一望出来る大型公園で、そば打ちや陶芸など多彩な体験メニューをはじめ、遊具広場や食事処など一日中楽しめる設備が充実。季節ごとにイベントなども行っています。,,JR石原町駅よりタクシーで約15分,,,平尾台自然の郷,093-452-2715,,,,,
401005,0000000056,福岡県,北九州市,平尾台自然観察センター,ヒラオダイシゼンカンサツセンター,,,福岡県北九州市小倉南区平尾台一丁目4-40,,,,火水木金土日,09:00,17:00,〔休〕月曜（休日の場合翌日）、年末年始※夏休み期間はなし,無料,,鍾乳洞のでき方や、平尾台に生息する動植物の生態などをパネルや模型を見ながら楽しく学べ、カルスト台地について紹介する資料館。ハイキング前などに立寄って情報集めなどに利用しよう！,,JR石原町駅よりタクシーで約15分,,,平尾台自然観察センター,093-453-3737,,,,,
